run_id,model_repo,N_params_B,steps,D_tokens_B,val_loss,checkpoint_branch,checkpoint_commit,checkpoint_index_join_status,p_recipe_candidate_id,p_recipe_candidate_semantics,p_recipe_candidate_arxiv,p_recipe_candidate_freelaw,p_recipe_candidate_nih_exporter,p_recipe_candidate_pubmed_central,p_recipe_candidate_wikipedia_en,p_recipe_candidate_dm_mathematics,p_recipe_candidate_github,p_recipe_candidate_philpapers,p_recipe_candidate_stackexchange,p_recipe_candidate_enron_emails,p_recipe_candidate_gutenberg_pg_19,p_recipe_candidate_pile_cc,p_recipe_candidate_ubuntu_irc,p_recipe_candidate_europarl,p_recipe_candidate_hackernews,p_recipe_candidate_pubmed_abstracts,p_recipe_candidate_uspto_backgrounds,p_recipe_candidate_other
18,EleutherAI/pythia-70m,0.070542,7000,14.68,3.1466,step7000,17fc672c7ce5fc3d014ef3777d680aab80a0893b,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
19,EleutherAI/pythia-70m,0.070542,8000,16.777,3.1248,step8000,f912434e6d0ecb727c8dbe3721de8749a29f92c1,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
20,EleutherAI/pythia-70m,0.070542,9000,18.874,3.1064,step9000,41eaeb7260435c8fac8599a49cc0274b80352f63,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
21,EleutherAI/pythia-70m,0.070542,10000,20.972,3.0913,step10000,ba8ccb7bc7edb63c54939d6c26cb40486d1c3d3b,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
22,EleutherAI/pythia-70m,0.070542,11000,23.069,3.077,step11000,48a46de1e7148825ac8379463750a447f8de31f9,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
23,EleutherAI/pythia-70m,0.070542,12000,25.166,3.0646,step12000,54b5a8b15fdf9309bd0985a2a5ebbec7f1dabb9e,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
24,EleutherAI/pythia-70m,0.070542,13000,27.263,3.0531,step13000,1f0b9a1a7472998e2020353aa33723811fbc80a1,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
25,EleutherAI/pythia-70m,0.070542,14000,29.36,3.0432,step14000,3d257fd58571a23456d6018aaa700a058d18e01f,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
26,EleutherAI/pythia-70m,0.070542,15000,31.457,3.0342,step15000,1dee087363619ad8fc55417a4b0e010b46b95a12,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
27,EleutherAI/pythia-70m,0.070542,16000,33.554,3.0254,step16000,0f7e8c5cf8516bd66e2d994c9468806e182616ca,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
28,EleutherAI/pythia-70m,0.070542,17000,35.652,3.018,step17000,076850095bc68faed12232202b26155487fc56bd,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
29,EleutherAI/pythia-70m,0.070542,18000,37.749,3.0105,step18000,a7523e9350a72b6b8604495128d3b2765d236257,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
30,EleutherAI/pythia-70m,0.070542,19000,39.846,3.0039,step19000,52ed5bb36725bd5e0b1347b4cceae58d9856660f,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
31,EleutherAI/pythia-70m,0.070542,20000,41.943,2.9975,step20000,5118befcfead7519820d3e8260ca9e80af18be55,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
32,EleutherAI/pythia-70m,0.070542,21000,44.04,2.9921,step21000,3e16fc0357653f2cef8d5e50bdc4d80750bb9711,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
33,EleutherAI/pythia-70m,0.070542,22000,46.137,2.9861,step22000,a034a4c887a87fbeaeca992b2320b876dffe4689,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
34,EleutherAI/pythia-70m,0.070542,23000,48.234,2.9807,step23000,1a11486fb4918ec26880cd602ad96cd02a304abe,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
35,EleutherAI/pythia-70m,0.070542,24000,50.332,2.9761,step24000,11cf52d47c9ee55822491093e56459b31618b9f7,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
36,EleutherAI/pythia-70m,0.070542,25000,52.429,2.971,step25000,181c231f75b8952b7419a445a96ada2f3c8fbf81,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
37,EleutherAI/pythia-70m,0.070542,26000,54.526,2.9668,step26000,5e3b9148c31f61baf019e4ebc089a53b04c9e67c,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
38,EleutherAI/pythia-70m,0.070542,27000,56.623,2.9621,step27000,59e8890d3c69e2119cc2bece5dc4ae68d2dc8bf8,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
39,EleutherAI/pythia-70m,0.070542,28000,58.72,2.9582,step28000,0e2814b035c8a02aa8d68de306a73ed37904a289,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
40,EleutherAI/pythia-70m,0.070542,29000,60.817,2.9546,step29000,0de164218c2d7a67776f1a70127ae17647e02532,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
41,EleutherAI/pythia-70m,0.070542,30000,62.915,2.951,step30000,94104dcf689dcafe03dfadea36417c962e8f6ebd,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
42,EleutherAI/pythia-70m,0.070542,31000,65.012,2.9473,step31000,214b530650da2e7feffe2c38df555328dae3d8ee,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
43,EleutherAI/pythia-70m,0.070542,32000,67.109,2.9439,step32000,9cfc9da903b5d222d871ad599891f113abb834e6,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
44,EleutherAI/pythia-70m,0.070542,33000,69.206,2.9406,step33000,5373137c3e8c669baffc1d443b20002967d77bd2,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
45,EleutherAI/pythia-70m,0.070542,34000,71.303,2.9372,step34000,5b4839243e0341840bd53c93b9ac313380e0393f,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
46,EleutherAI/pythia-70m,0.070542,35000,73.4,2.9343,step35000,045f2cbe7b9b640615d5e00d1d0e2827cdc60069,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
47,EleutherAI/pythia-70m,0.070542,36000,75.497,2.9314,step36000,6539118837f2417b455c2e0583977f2bb88904ca,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
48,EleutherAI/pythia-70m,0.070542,37000,77.595,2.9289,step37000,65405f77a4680b9c24ac2062c22e6b6c1a6b6fb9,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
49,EleutherAI/pythia-70m,0.070542,38000,79.692,2.926,step38000,7e663aaf641d01e3b7ba31806d82e237fa045de9,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
50,EleutherAI/pythia-70m,0.070542,39000,81.789,2.923,step39000,66866ff2b9a946db8074a4a78c669e554676ce4c,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
51,EleutherAI/pythia-70m,0.070542,40000,83.886,2.9208,step40000,03829e7b6e418e61d532638093d22545ecdbfc15,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
52,EleutherAI/pythia-70m,0.070542,41000,85.983,2.9182,step41000,b1f3699ff1a96724888ee27d6c35f022ae035c62,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
53,EleutherAI/pythia-70m,0.070542,42000,88.08,2.9158,step42000,7cb0aa0531576193e2fbfad90d0a75cede7b9455,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
54,EleutherAI/pythia-70m,0.070542,43000,90.178,2.9137,step43000,d0be19a975ff00b89e41edb65760fa5be5adb2f9,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
55,EleutherAI/pythia-70m,0.070542,44000,92.275,2.9115,step44000,80acfcb3d49c749072fdfd23165b9cdb2676cb7f,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
56,EleutherAI/pythia-70m,0.070542,45000,94.372,2.9093,step45000,06deba680ba4fbae2dbcffd13578b1a338c33055,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
57,EleutherAI/pythia-70m,0.070542,46000,96.469,2.9068,step46000,61b4e70ba1b898ba68bc10f7cf8c954f62c3e2d4,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
58,EleutherAI/pythia-70m,0.070542,47000,98.566,2.9049,step47000,677191f7b0cb6714dffbb70227b09b48e25ee866,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
59,EleutherAI/pythia-70m,0.070542,48000,100.663,2.903,step48000,963d0ddf8852ce1e02388c85dc0a70592efeff07,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
60,EleutherAI/pythia-70m,0.070542,49000,102.76,2.9011,step49000,a462aee19e7b811edd7520e2dd8a3b72215f2d1f,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
61,EleutherAI/pythia-70m,0.070542,50000,104.858,2.8989,step50000,9e248145b8da9f43ba82dbb9c3e14a4047d8f3b4,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
62,EleutherAI/pythia-70m,0.070542,51000,106.955,2.8971,step51000,1b77cfc0b41ff04be6621f9c956a333eeeb7e501,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
63,EleutherAI/pythia-70m,0.070542,52000,109.052,2.8951,step52000,051badd0206bb7094dce4dfb570faa02d54d6196,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
64,EleutherAI/pythia-70m,0.070542,53000,111.149,2.8933,step53000,2a8de66d27c0e9ee389f7c61b7ba1a0e59b87155,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
65,EleutherAI/pythia-70m,0.070542,54000,113.246,2.892,step54000,9016c60a5cb36812be11aac8a8c474463ef419d3,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
66,EleutherAI/pythia-70m,0.070542,55000,115.343,2.8904,step55000,fcfad17ba2d0db29e0bac5c485fabe56db614e68,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
67,EleutherAI/pythia-70m,0.070542,56000,117.441,2.8885,step56000,7061fc3753d4aaa015027860e8e13b752020f353,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
68,EleutherAI/pythia-70m,0.070542,57000,119.538,2.8871,step57000,03df467d1dd7a9baaaa6f1e534176232b08995e1,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
69,EleutherAI/pythia-70m,0.070542,58000,121.635,2.8854,step58000,259b515af8dfde4af6d36d353a82bc80f6585e71,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
70,EleutherAI/pythia-70m,0.070542,59000,123.732,2.8836,step59000,9ddc09aa40b76239c5190a4f2a25ef85ecf1462c,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
71,EleutherAI/pythia-70m,0.070542,60000,125.829,2.8823,step60000,36bad8985feff4f5a4f2103488968d41e53aabcd,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
72,EleutherAI/pythia-70m,0.070542,61000,127.926,2.8811,step61000,dd6de1e005d8ef695e314229bbfc66497fd31f6c,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
73,EleutherAI/pythia-70m,0.070542,62000,130.023,2.8793,step62000,57f55048a3d873c7fed85004e6c11b85e72a0e14,matched_unique,published_pile_component_weights_v1,"published Pile component weights; static corpus-level candidate, not measured token exposure",0.089600,0.061200,0.003000,0.144000,0.015300,0.012400,0.075900,0.003800,0.051300,0.001400,0.021700,0.181100,0.008800,0.007300,0.006200,0.030700,0.036500,0.249800
