model,target,from_domain,to_domain,share_transfer,effect_per_10pp_transfer,bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_probability_effect_positive,training_recipes_with_from_share_at_least_10pp,training_support_fraction,interpretation
simplex_ridge,metric/the_pile_wikipedia_en_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,-0.0031813925359179596,-0.02149290982101895,0.016049135835314036,0.352,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_dm_mathematics_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,-0.004230944200287335,-0.07712568344333781,0.06449354396614415,0.426,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_github_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,0.0037556849466375388,-0.0576664579907383,0.060817820140311056,0.516,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_stackexchange_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,-0.005606213046838904,-0.04984621888743285,0.03958180303173519,0.384,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,0.06174139372759829,0.04699402453204135,0.07844289587287225,1.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pile_cc_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,0.012999178522302224,0.0028260666754824693,0.02401572518047055,0.988,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,0.012730220813119876,-0.03485312494284605,0.05808829050420593,0.632,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_hackernews_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,0.030240203075136387,0.013595561437130985,0.04830572144986548,1.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,-0.148796267749241,-0.17003270694532213,-0.12719519098076373,0.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_freelaw,train_the_pile_pubmed_central,0.1,-0.0202110496611577,-0.034945340455960094,-0.003746845797077929,0.004,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_arxiv_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,-0.12951816860892104,-0.4837993335446647,0.20215437139847037,0.18,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_freelaw_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.33607592597040026,0.09033913837316167,0.5650151657025474,0.998,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_central_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.01946613448386647,-0.26692370016053635,0.2794528258088713,0.52,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_wikipedia_en_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.14579724496485086,-0.018055929487976397,0.3191207798552077,0.954,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_dm_mathematics_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.32463957234902696,-0.003127660895785596,0.6772006441468541,0.972,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_github_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.317402810559945,0.04324868675137869,0.5659631809931055,0.992,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_stackexchange_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.2723730238011241,0.007776956251917477,0.5556669471992868,0.976,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.13595038314357413,-0.0139395526575468,0.28734884545392075,0.952,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pile_cc_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.13724352851845353,0.03204275119818041,0.24380669986485928,0.988,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.30913621809239106,-0.01043192268773907,0.6271239093958254,0.972,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_hackernews_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.1541640332085227,0.015475360502139117,0.28303569887028457,0.986,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.27402649910290455,0.1186547119812751,0.3995532415263533,1.0,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_nih_exporter,train_the_pile_pubmed_central,0.1,0.0375869529114131,-0.11816407202000466,0.19939650678083598,0.686,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_arxiv_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,0.34630090711654254,0.2847681753540122,0.4035677150203223,1.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_freelaw_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.06437862055431863,-0.09707787209636909,-0.03209572704682294,0.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_central_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,0.01599516134110687,-0.025868212918226163,0.05584025606424592,0.796,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_wikipedia_en_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.27797967652890015,-0.30348283194439146,-0.2533948731068524,0.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_dm_mathematics_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.05230696961227391,-0.14238789042257935,0.03498864201567245,0.114,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_github_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.011493557715391668,-0.06117498841993406,0.04436751969373612,0.314,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_stackexchange_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.0036987089196282245,-0.04188104194812858,0.03888448763031285,0.448,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.053526399375115635,-0.07223508799685943,-0.03638845932715483,0.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pile_cc_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.08028547198151131,-0.09032202271824073,-0.06995451484318325,0.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,0.0026782450104687163,-0.04736877032173059,0.053567290307458604,0.516,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_hackernews_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.03255245205742984,-0.04784643784303104,-0.018240051523732478,0.0,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.023134664092361923,-0.04143639902412557,-0.005672293018953836,0.002,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_arxiv,train_the_pile_wikipedia_en,0.1,-0.023005959744831418,-0.04051138404024982,-0.004639517369460847,0.008,144,0.28125,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_arxiv_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.04998683869807818,-0.1279877079351401,0.0194785499667657,0.092,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_freelaw_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,0.2565817389107593,0.21798564249342656,0.29667859027317156,1.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_central_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.057706045520311756,-0.1046005753538663,-0.009329382217291687,0.006,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_wikipedia_en_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.27136188975495473,-0.2967349085187869,-0.24956923242894477,0.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_dm_mathematics_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.037425702628865354,-0.12443410731373786,0.05584179325811882,0.202,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_github_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.0363470620799228,-0.08798414606918224,0.019976640369582594,0.106,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_stackexchange_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.03341088938682089,-0.07640100712932515,0.011533150761491008,0.062,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.004981118623757242,-0.022901666581721023,0.01330738007643958,0.272,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pile_cc_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.05641680612590543,-0.06567111873776021,-0.04605354044193991,0.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.023146560130009243,-0.07412292913078244,0.02665652569642068,0.192,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_hackernews_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.0027979941726729908,-0.0189504499172205,0.012554357691566998,0.36,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.04269972004537758,-0.06392596489103052,-0.019674680959569996,0.0,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.1,-0.023724828766404894,-0.041808783623893904,-0.003939353588887571,0.012,125,0.244140625,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_arxiv_val_loss,train_the_pile_nih_exporter,train_the_pile_wikipedia_en,0.1,-0.04077330114928523,-0.39925722532863556,0.27239250190473224,0.362,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_freelaw_val_loss,train_the_pile_nih_exporter,train_the_pile_wikipedia_en,0.1,0.2800791914547656,0.030716599197975918,0.4981654368355221,0.988,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_pubmed_central_val_loss,train_the_pile_nih_exporter,train_the_pile_wikipedia_en,0.1,0.28191990949716667,0.005919364315406667,0.5385502460548549,0.976,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
simplex_ridge,metric/the_pile_wikipedia_en_val_loss,train_the_pile_nih_exporter,train_the_pile_wikipedia_en,0.1,-0.12238325225418589,-0.2881468021497137,0.05292032635934351,0.094,0,0.0,association conditional on the fitted linear model; feasible only where the source share is at least 10pp
