model,target,term,coefficient,feature_center,feature_scale_rms,intercept_target_mean,lambda
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_pubmed_central,0.2413772158477096,0.11375419105058358,0.20532660720138268,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_pubmed_central,0.13385300104334108,0.11375419105058358,0.20532660720138268,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_pubmed_central,0.43558031209532966,0.11375419105058358,0.20532660720138268,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_pubmed_central,0.23731335770313833,0.11375419105058358,0.20532660720138268,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_pubmed_central,-0.5457465065444094,0.11375419105058358,0.20532660720138268,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_pubmed_central,-0.019880883109963138,0.11375419105058358,0.20532660720138268,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_wikipedia_en,0.21143060790245843,0.07507775607983626,0.14635228101283437,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_wikipedia_en,-0.10924411458888553,0.07507775607983626,0.14635228101283437,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_wikipedia_en,-0.10569260653140958,0.07507775607983626,0.14635228101283437,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_wikipedia_en,-0.6080995213866981,0.07507775607983626,0.14635228101283437,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_wikipedia_en,0.2643200659949462,0.07507775607983626,0.14635228101283437,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_wikipedia_en,0.16858790099593943,0.07507775607983626,0.14635228101283437,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_wikipedia_en,0.12931442659771897,0.07507775607983626,0.14635228101283437,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_wikipedia_en,-0.17009391811757613,0.07507775607983626,0.14635228101283437,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_wikipedia_en,-0.16902142957821345,0.07507775607983626,0.14635228101283437,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_wikipedia_en,-0.13826652395694958,0.07507775607983626,0.14635228101283437,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_wikipedia_en,0.013654154107851237,0.07507775607983626,0.14635228101283437,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_wikipedia_en,-0.07809674925424599,0.07507775607983626,0.14635228101283437,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_wikipedia_en,-0.08695468092948923,0.07507775607983626,0.14635228101283437,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_dm_mathematics,-0.36247001118649574,0.025462854097050392,0.05146129126440039,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_dm_mathematics,-0.20261376263158828,0.025462854097050392,0.05146129126440039,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_dm_mathematics,-0.1528227702983701,0.025462854097050392,0.05146129126440039,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_dm_mathematics,0.07726579052332137,0.025462854097050392,0.05146129126440039,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_dm_mathematics,-3.9418141726858664,0.025462854097050392,0.05146129126440039,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_dm_mathematics,-0.27754019531192103,0.025462854097050392,0.05146129126440039,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_dm_mathematics,-0.11793647118609196,0.025462854097050392,0.05146129126440039,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_dm_mathematics,-0.006948568090980771,0.025462854097050392,0.05146129126440039,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_dm_mathematics,0.03539790909648711,0.025462854097050392,0.05146129126440039,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_dm_mathematics,-0.07979499676921759,0.025462854097050392,0.05146129126440039,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_dm_mathematics,-0.015435850258116099,0.025462854097050392,0.05146129126440039,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_dm_mathematics,-0.09889152835450783,0.025462854097050392,0.05146129126440039,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_dm_mathematics,-0.06919088635519917,0.025462854097050392,0.05146129126440039,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_github,0.36675705207318415,0.11070066007050916,0.20887644762754845,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_github,0.41910665683492343,0.11070066007050916,0.20887644762754845,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_github,0.3456012522182323,0.11070066007050916,0.20887644762754845,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_github,0.26860892065687036,0.11070066007050916,0.20887644762754845,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_github,-0.01432051516129844,0.11070066007050916,0.20887644762754845,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_github,-1.181946404846107,0.11070066007050916,0.20887644762754845,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_github,-0.442443940632824,0.11070066007050916,0.20887644762754845,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_github,0.20917328475315083,0.11070066007050916,0.20887644762754845,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_github,0.22989730417562773,0.11070066007050916,0.20887644762754845,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_github,-0.14874081478492995,0.11070066007050916,0.20887644762754845,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_github,0.06827061247277916,0.11070066007050916,0.20887644762754845,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_github,0.43725536928863373,0.11070066007050916,0.20887644762754845,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_github,0.36623615527432,0.11070066007050916,0.20887644762754845,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_philpapers,-0.108372384241422,0.005487697351193028,0.011383230555113097,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_philpapers,-0.9026503149302942,0.005487697351193028,0.011383230555113097,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_philpapers,-0.1042096749860446,0.005487697351193028,0.011383230555113097,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_philpapers,-0.6766725783508261,0.005487697351193028,0.011383230555113097,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_philpapers,-1.8175528236969611,0.005487697351193028,0.011383230555113097,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_philpapers,-1.260057276326774,0.005487697351193028,0.011383230555113097,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_philpapers,-0.46044747705522465,0.005487697351193028,0.011383230555113097,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_philpapers,-0.598137628641999,0.005487697351193028,0.011383230555113097,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_philpapers,-0.3967594437498751,0.005487697351193028,0.011383230555113097,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_philpapers,-2.0805207805638606,0.005487697351193028,0.011383230555113097,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_philpapers,-0.5854340281588658,0.005487697351193028,0.011383230555113097,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_philpapers,-0.16153322115509505,0.005487697351193028,0.011383230555113097,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_philpapers,-0.2858493999833967,0.005487697351193028,0.011383230555113097,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_stackexchange,-0.3501732732971407,0.09943242344413022,0.18793457979064135,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_stackexchange,0.37305475138602656,0.09943242344413022,0.18793457979064135,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_stackexchange,0.2528406191731512,0.09943242344413022,0.18793457979064135,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_stackexchange,0.20584052036119166,0.09943242344413022,0.18793457979064135,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_stackexchange,-0.2163078167172622,0.09943242344413022,0.18793457979064135,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_stackexchange,-0.7119688063952817,0.09943242344413022,0.18793457979064135,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_stackexchange,-1.0564985913781098,0.09943242344413022,0.18793457979064135,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_stackexchange,0.13419799743420413,0.09943242344413022,0.18793457979064135,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_stackexchange,0.06051337977066068,0.09943242344413022,0.18793457979064135,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_stackexchange,-0.16764959870188983,0.09943242344413022,0.18793457979064135,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_stackexchange,-0.13796116492882893,0.09943242344413022,0.18793457979064135,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_stackexchange,0.40484905291850504,0.09943242344413022,0.18793457979064135,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_stackexchange,0.20083757882735886,0.09943242344413022,0.18793457979064135,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_enron_emails,-0.7109672309245961,0.0022110330434062255,0.005072121126392552,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_enron_emails,-1.8246795810314176,0.0022110330434062255,0.005072121126392552,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_enron_emails,-1.1427358632203377,0.0022110330434062255,0.005072121126392552,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_enron_emails,-0.5954260217663613,0.0022110330434062255,0.005072121126392552,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_enron_emails,-2.813389409111867,0.0022110330434062255,0.005072121126392552,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_enron_emails,-2.9793777037655302,0.0022110330434062255,0.005072121126392552,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_enron_emails,-1.5215770634542711,0.0022110330434062255,0.005072121126392552,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_enron_emails,-1.2445701592559606,0.0022110330434062255,0.005072121126392552,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_enron_emails,-0.9683729794444765,0.0022110330434062255,0.005072121126392552,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_enron_emails,-4.203780357570768,0.0022110330434062255,0.005072121126392552,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_enron_emails,-0.952622545656793,0.0022110330434062255,0.005072121126392552,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_enron_emails,-0.8637495669217862,0.0022110330434062255,0.005072121126392552,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_enron_emails,0.2586187827326839,0.0022110330434062255,0.005072121126392552,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_gutenberg_pg_19,0.01649460985862597,0.04691494424753537,0.08695738468183303,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_gutenberg_pg_19,-0.19178717565439662,0.04691494424753537,0.08695738468183303,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_gutenberg_pg_19,-0.07334230940697142,0.04691494424753537,0.08695738468183303,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_gutenberg_pg_19,-0.15284954122741187,0.04691494424753537,0.08695738468183303,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_gutenberg_pg_19,-0.42628314585718735,0.04691494424753537,0.08695738468183303,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_gutenberg_pg_19,-0.2092043613216772,0.04691494424753537,0.08695738468183303,5.27951684454456,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_stackexchange_val_loss,train_the_pile_gutenberg_pg_19,-0.07676579993438012,0.04691494424753537,0.08695738468183303,5.245853285305202,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_gutenberg_pg_19_val_loss,train_the_pile_gutenberg_pg_19,-0.7227375060809605,0.04691494424753537,0.08695738468183303,5.445764048025012,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pile_cc_val_loss,train_the_pile_gutenberg_pg_19,-0.12632610691756524,0.04691494424753537,0.08695738468183303,5.727793703787029,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_ubuntu_irc_val_loss,train_the_pile_gutenberg_pg_19,0.0578798621086401,0.04691494424753537,0.08695738468183303,6.55348688736558,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_hackernews_val_loss,train_the_pile_gutenberg_pg_19,-0.14692439624248624,0.04691494424753537,0.08695738468183303,5.403714658692479,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_abstracts_val_loss,train_the_pile_gutenberg_pg_19,-0.06928983600234886,0.04691494424753537,0.08695738468183303,5.439561689272523,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_uspto_backgrounds_val_loss,train_the_pile_gutenberg_pg_19,-0.1210489693652227,0.04691494424753537,0.08695738468183303,5.177806387655437,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_arxiv_val_loss,train_the_pile_pile_cc,0.1792962953659618,0.11948759779188561,0.21277021040908262,5.04406272014603,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_freelaw_val_loss,train_the_pile_pile_cc,-0.29393453068071707,0.11948759779188561,0.21277021040908262,5.28257419122383,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_pubmed_central_val_loss,train_the_pile_pile_cc,0.29275663594352463,0.11948759779188561,0.21277021040908262,5.1759300655685365,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_wikipedia_en_val_loss,train_the_pile_pile_cc,-0.3296755608179289,0.11948759779188561,0.21277021040908262,5.810897937975824,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_dm_mathematics_val_loss,train_the_pile_pile_cc,-0.02207971551471786,0.11948759779188561,0.21277021040908262,3.8935756706632674,0.2848035868435799
quadratic_ridge_sensitivity,metric/the_pile_github_val_loss,train_the_pile_pile_cc,0.11539817149186682,0.11948759779188561,0.21277021040908262,5.27951684454456,0.2848035868435799
