run_id,scenario,model_label,N_params_B,D_tokens_B,tokens_per_parameter,synthetic_checkpoint,target_loss,published_endpoint_pile_test_xent,frozen_pythia_reference_loss,family_offset,slope_multiplier,ar1_noise,is_terminal_checkpoint,matches_published_anchor,response_protocol,trajectory_status
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2658364089,2.394922603,13,3.410376428,2.608,4.234263329,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2700621848,2.432992656,14,3.402461623,2.608,4.226348524,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2743551341,2.471667875,15,3.394581678,2.608,4.218468579,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2787163249,2.510957882,16,3.386736438,2.608,4.210623339,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2831468418,2.550872449,17,3.37892575,2.608,4.202812651,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2876477869,2.591421503,18,3.371149463,2.608,4.195036364,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2922202797,2.632615132,19,3.363407425,2.608,4.187294325,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.2968654575,2.674463581,20,3.355699484,2.608,4.179586385,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3015844757,2.716977259,21,3.348025492,2.608,4.171912393,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3063785082,2.760166741,22,3.340385298,2.608,4.164272198,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3112487474,2.804042769,23,3.332778753,2.608,4.156665654,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3161964046,2.848616258,24,3.325205709,2.608,4.14909261,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3212227106,2.893898293,25,3.31766602,2.608,4.14155292,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3263289154,2.939900139,26,3.310159537,2.608,4.134046437,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3315162893,2.986633237,27,3.302686114,2.608,4.126573015,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3367861224,3.034109211,28,3.295245607,2.608,4.119132507,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3421397256,3.08233987,29,3.287837869,2.608,4.11172477,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3475784305,3.131337212,30,3.280462757,2.608,4.104349658,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3531035899,3.181113422,31,3.273120127,2.608,4.097007028,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.358716578,3.231680883,32,3.265809837,2.608,4.089696737,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.364418791,3.283052172,33,3.258531742,2.608,4.082418643,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3702116473,3.335240066,34,3.251285702,2.608,4.075172603,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3760965877,3.388257547,35,3.244071576,2.608,4.067958477,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.382075076,3.442117802,36,3.236889222,2.608,4.060776123,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3881485993,3.496834228,37,3.229738502,2.608,4.053625403,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.3943186682,3.552420434,38,3.222619275,2.608,4.046506176,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4005868175,3.608890248,39,3.215531404,2.608,4.039418304,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4069546062,3.666257713,40,3.208474749,2.608,4.03236165,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4134236182,3.724537101,41,3.201449173,2.608,4.025336074,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4199954627,3.783742907,42,3.19445454,2.608,4.018341441,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4266717742,3.843889857,43,3.187490714,2.608,4.011377614,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4334542133,3.904992913,44,3.180557558,2.608,4.004444458,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4403444671,3.967067271,45,3.173654937,2.608,3.997541838,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4473442494,4.030128373,46,3.166782717,2.608,3.990669618,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4544553014,4.094191904,47,3.159940765,2.608,3.983827665,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4616793917,4.159273799,48,3.153128946,2.608,3.977015846,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4690183172,4.225390245,49,3.146347128,2.608,3.970234029,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4764739034,4.292557688,50,3.139595179,2.608,3.96348208,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4840480047,4.360792835,51,3.132872968,2.608,3.956759868,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4917425051,4.430112658,52,3.126180363,2.608,3.950067263,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.4995593184,4.5005344,53,3.119517234,2.608,3.943404134,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.507500389,4.572075576,54,3.112883451,2.608,3.936770352,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.515567692,4.644753982,55,3.106278885,2.608,3.930165786,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5237632341,4.718587695,56,3.099703408,2.608,3.923590308,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5320890538,4.793595079,57,3.09315689,2.608,3.917043791,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.540547222,4.869794793,58,3.086639205,2.608,3.910526106,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5491398425,4.947205788,59,3.080150226,2.608,3.904037127,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5578690526,5.02584732,60,3.073689826,2.608,3.897576727,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5667370235,5.10573895,61,3.06725788,2.608,3.89114478,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.575745961,5.18690055,62,3.060854261,2.608,3.884741162,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.584898106,5.269352307,63,3.054478846,2.608,3.878365746,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.5941957349,5.353114729,64,3.048131509,2.608,3.87201841,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6036411603,5.438208651,65,3.041812128,2.608,3.865699029,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6132367316,5.524655239,66,3.03552058,2.608,3.85940748,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6229848355,5.612475996,67,3.02925674,2.608,3.853143641,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6328878968,5.701692764,68,3.023020489,2.608,3.84690739,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6429483787,5.792327736,69,3.016811704,2.608,3.840698604,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6531687834,5.884403454,70,3.010630263,2.608,3.834517164,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6635516533,5.977942823,71,3.004476048,2.608,3.828362949,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6740995709,6.072969107,72,2.998348937,2.608,3.822235838,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6848151598,6.169505944,73,2.992248812,2.608,3.816135713,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.6957010852,6.267577344,74,2.986175553,2.608,3.810062454,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.706760055,6.367207703,75,2.980129043,2.608,3.804015944,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7179948199,6.468421801,76,2.974109163,2.608,3.797996064,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7294081743,6.571244813,77,2.968115796,2.608,3.792002697,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7410029571,6.675702316,78,2.962148826,2.608,3.786035727,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7527820523,6.781820291,79,2.956208136,2.608,3.780095036,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7647483898,6.889625133,80,2.95029361,2.608,3.77418051,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.776904946,6.999143658,81,2.944405133,2.608,3.768292034,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.7892547447,7.110403105,82,2.938542591,2.608,3.762429491,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8018008576,7.22343115,83,2.932705869,2.608,3.756592769,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8145464055,7.338255905,84,2.926894853,2.608,3.750781754,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8274945585,7.454905932,85,2.921109431,2.608,3.744996331,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8406485373,7.573410246,86,2.915349489,2.608,3.73923639,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8540116137,7.693798322,87,2.909614915,2.608,3.733501816,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8675871117,7.816100105,88,2.903905598,2.608,3.727792499,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8813784078,7.940346016,89,2.898221427,2.608,3.722108328,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.8953889324,8.066566959,90,2.89256229,2.608,3.716449191,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9096221705,8.194794329,91,2.886928077,2.608,3.710814978,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9240816622,8.32506002,92,2.881318679,2.608,3.70520558,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9387710043,8.457396435,93,2.875733987,2.608,3.699620887,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9536938503,8.591836489,94,2.870173891,2.608,3.694060791,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9688539122,8.728413623,95,2.864638282,2.608,3.688525183,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9842549607,8.867161808,96,2.859127055,2.608,3.683013955,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,0.9999008266,9.008115555,97,2.8536401,2.608,3.677527001,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,1.015795402,9.151309924,98,2.848177311,2.608,3.672064212,0,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_111M__calibrated_pythia_shape,calibrated_pythia_shape,111M,0.111,1.031942639,9.296780532,99,2.842738582,2.608,3.666625482,0,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
