"dataset","source_domain","raw_id","a1_raw_source_path","a1_content_available","verified_field_count","verification_basis"
"A2","arxiv","BkiUa2k4ubnjoqNEqBKz","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa2LxK4sA-5Y3qUXw","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa2nxK4sA-5Y3qUsP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa2rxK0zjCsHeYlLn","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa33xK03BfNelU4K3","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa33xK2li-DeXyAFV","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa3LxK1UJ-rRH-I8l","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4fxK6EuM_UbotAc","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4nxK7kjXIdG8dM2","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4Q5qsNCPdwhd91B","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4XxK6nrxrSHdRur","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4Y25V5hcJY568Rt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa4zxK1UJ-2RwUiGP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa5fxaKPQonPpJ3bG","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa5LxK7Ehm79fazBN","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa5U4ubnjoqNEqD9W","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa5w25YjgKK7dpS90","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa5w5qX_AYzDLroyZ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa6_xK1ThhBMLeLz5","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa6s4c3aisKzQySmG","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa6TxK7Ehm4qsygnW","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa7_xK7Ehm2ZQysi1","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa73xK7Dgs_XS91nP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa7E5ixsDL9BWwlSg","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa7vxaJJQnMJkWO1Y","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa885qoaAwnKZBDlS","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa8E5i7PA9LWbTS6_","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa8E5qsFAfmeJoM_k","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa8g5qdmB6zNbhV8Y","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa9g5qsMAIwCl7TL-","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa9o4uBhhxDSKxoGn","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUa9w5qsNCPcsBuBQh","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaafxK1Thg9qFa1Qs","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaaHxK6Ot9WA5e7WO","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaajxK0iCl2n19AUP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUab_xK3xgpbERAys3","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUac7xK4tBVhvvpon_","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUad7xK1ThhBMLdwFy","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUadm6NNjgB0Sszh9S","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaEE25V5hRtaNitmg","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaeLxK02iP4Y2sY5T","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaf_xK7FjYAb_4elt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUafXxK6nrxpQcyvgh","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUagDxK19JmejM659u","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUagDxK7Dgs_aSSQvt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaGo25V5hYDkHE-XL","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaHLxK0-nUGYe3P7a","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUahnxK1UJ-rRH9zmm","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaik25V5hdn6rPQNk","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUairxK0wg09lJ_0zB","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUairxK6wB9mpbzooS","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaj26NNjgB0SszoBg","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUajHxK6nrxjHy_BsR","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUak3xK2li-F6JwYSJ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUakDxK7ICUn2IXrIn","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUakrxK5YsWOzBAUlJ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUal_xK2li-DeXxupJ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaL3xK6nrxpQcydrS","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUalDxK0wg09FXTRy8","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaLfxK7FjYEB4SkdY","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUalHxK7DgtAAQGwWA","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaNzxK0wg09FXS8zG","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaNzxK6nrxrSHcpBf","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaOvxK0fkXQzmJJNt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUap_xK7ICUmfbxzOY","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUapDxK6-gD5TlbJSi","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaPnxK7Ehm2ZQyB-H","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaPzxK7FjYAb_4Pvu","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaQy6NNjgB1scVo6s","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaR3xK7kjXMEc6VbZ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUarjxK0zjCrsN9bQI","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaRm6NNjgBvv4MF4W","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUarvxK1ThhAcYiGQt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaRXxK1yAgXBVCA8_","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaRzxK7DgtAWex28Y","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUatDxK4sA-9F9iLym","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaTzxK7DgtAWex43Q","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUau_xK7kjXLSrDHGL","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaubxK7Tt522WYEGA","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUauTxK2li-F6JwhZE","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaUTxK6nrxrSHcvD4","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaUvxK2li-LJstN-c","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaUXxK2li-LM1PLuN","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUauXxK3xgpfY9cyG_","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUav3xK6nrxqmoxKc4","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaV7xK0fkXPSOneXZ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaVXxK6Ot9UjD-qNZ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUawDxK6EuNAra_58K","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaWHxK0wg09lJ_pVz","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUawPxK7Tt522WYF2e","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUawrxK7Tt52mM608y","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUay3xK4sA-5fmu9lG","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaYbxK3xgpbERAvic","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaYDxK7ICUn2IXg4p","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUayDxK7ICUyBuyinj","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaYPxK5YsWOzBAI2L","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaYzxK7ICUn2IXhit","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaz3xK5YsWOzBAjUl","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUazjxK1yAgXBVCiC5","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUazrxK1Thg98UdvUO","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUazvxK0fkXPSOn7yx","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUaZXxK0wg09lJ_sHm","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb_A5qsNCPeN2FHd8","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb-bxK6nrxq6DmUuT","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb0HxK6-gDz87OkzN","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb0PxK6-gDz87OlKc","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb0vxK4sA-9F9jNd-","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb1HxK6-gD5TlcK-T","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb2s25V5hZMvJn01E","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb4bxaL3SuhzLnCaY","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb4I5qsNCPe9kH5EP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb4LxK6nrxjHzAO2L","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb685qsNCPfdFdvVL","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb6nxK0iCl2n1-XKe","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb6TxaL3Sug5GK-6Z","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb7_xK1UJ-rWoIn0Y","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb785qsNCPdQKtWRt","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb93xaL3SuhOomiUP","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUb9bxK3YB9raXy9MU","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbAE5i7PA9OgJC22W","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbaE5qdmB6zNbh0ox","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbAU5qsJBjjX4UzLd","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbAY5qsBB3Ha6h1mT","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbb04dbjiU9i0yjOT","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbB04eILhQCVbc-NL","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbb3xK5YsWTJsOBIT","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbbDxK7ICUmfbyc3i","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbbE5qoTDtozcqomu","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbbnxK0-nUh8iIHaL","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbbo5qsBB3Jex2HjQ","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbbTxK5YsWV5L2Unz","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
"A2","arxiv","BkiUbBTxK7kjXIK5plrc","arxiv/part-6777d8857c6e-000486.jsonl","true","7","exact ID + source_domain + 7 numeric RPS fields (prior scan; tolerance 1e-9)"
