source_file,model_dir,file_name,file_timestamp,file_sha256,parse_status,parse_error,top_level_keys_json,schema_sha256,task_count,model_name_raw,model_revision,model_sha,json_date,selected_as_latest_parseable,latest_status
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-1.5-9B/results_2024-06-16T17-52-34.155462.json,01-ai_Yi-1.5-9B,results_2024-06-16T17-52-34.155462.json,2024-06-16T17-52-34.155462,03e4a4c4f87c1d0b1e75a40b8bbe991ce9969a163bbedb090e811737a4ab79c4,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-1.5-9B,8cfde9604384c50137bee480b8cef8a08e5ae81d,8cfde9604384c50137bee480b8cef8a08e5ae81d,1718558612.9660494,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-34B-200K/results_2024-06-17T01-54-37.398814.json,01-ai_Yi-34B-200K,results_2024-06-17T01-54-37.398814.json,2024-06-17T01-54-37.398814,3ae6015bb754fa48981f91f9e41e8fe1e90c3c8eee23928e07f1ce9bf2f2b700,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-34B-200K,8ac1a1ebe011df28b78ccd08012aeb2222443c77,8ac1a1ebe011df28b78ccd08012aeb2222443c77,1718558901.6478157,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-34B-Chat/results_2025-02-13T18-27-04.338360.json,01-ai_Yi-34B-Chat,results_2025-02-13T18-27-04.338360.json,2025-02-13T18-27-04.338360,d422f2b819d0d5696663c64c3df9a7f787ee3341a0b483fe7f6f2022bceecd86,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-34B-Chat,2e528b6a80fb064a0a746c5ca43114b135e30464,2e528b6a80fb064a0a746c5ca43114b135e30464,1718559163.0484014,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-34B/results_2024-06-17T01-51-43.500501.json,01-ai_Yi-34B,results_2024-06-17T01-51-43.500501.json,2024-06-17T01-51-43.500501,2a8585b7c5416b41fdaf027d1c2df201eafdf58e6545c712e254e3bae50128c3,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-34B,e1e7da8c75cfd5c44522228599fd4d2990cedd1c,e1e7da8c75cfd5c44522228599fd4d2990cedd1c,1718558544.9369016,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-6B-200K/results_2024-06-16T17-48-55.414532.json,01-ai_Yi-6B-200K,results_2024-06-16T17-48-55.414532.json,2024-06-16T17-48-55.414532,6673cc16b0a38e07c2bb6db65f1cb9f1060da978cc332a50e0753f020bba3aa4,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-6B-200K,4a74338e778a599f313e9fa8f5bc08c717604420,4a74338e778a599f313e9fa8f5bc08c717604420,1718558802.0404208,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-6B-Chat/results_2024-06-16T17-51-39.036011.json,01-ai_Yi-6B-Chat,results_2024-06-16T17-51-39.036011.json,2024-06-16T17-51-39.036011,7a98d008d2d8c0b4940800cfdddce6532dd2f546a44946e62383b17eea523ab3,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-6B-Chat,01f7fabb6cfb26efeb764da4a0a19cad2c754232,01f7fabb6cfb26efeb764da4a0a19cad2c754232,1718558984.7006216,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-6B/results_2024-06-16T17-47-09.271300.json,01-ai_Yi-6B,results_2024-06-16T17-47-09.271300.json,2024-06-16T17-47-09.271300,9e1d1379cbfab360d32765956675c306b96ac57b16c8054cae326b0071354a04,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-6B,7f7fb7662fd8ec09029364f408053c954986c8e5,7f7fb7662fd8ec09029364f408053c954986c8e5,1718558729.3290744,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-9B-200K/results_2024-06-16T17-43-23.132103.json,01-ai_Yi-9B-200K,results_2024-06-16T17-43-23.132103.json,2024-06-16T17-43-23.132103,252ca2c670097a73b21365eefbc81dc8aaaf5510bd0ed8d996132a0e13b5543b,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-9B-200K,8c93accd5589dbb74ee938e103613508c4a9b88d,8c93accd5589dbb74ee938e103613508c4a9b88d,1718557966.2182639,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-9B/results_2024-06-17T09-47-58.683900.json,01-ai_Yi-9B,results_2024-06-17T09-47-58.683900.json,2024-06-17T09-47-58.683900,a56f457a7d8d0387f7092bb97227e0c03b00243c2bf1698357c1e53b8ba9f99d,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",6ced7aa1d1de657e5372b4860116c1eea09163dc0d5c96c81a2e8bf8fa8e3641,45,01-ai/Yi-9B,b4a466d95091696285409f1dcca3028543cb39da,b4a466d95091696285409f1dcca3028543cb39da,1718615861.2595878,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/01-ai_Yi-Coder-9B-Chat/results_2024-09-14T00-02-12.867980.json,01-ai_Yi-Coder-9B-Chat,results_2024-09-14T00-02-12.867980.json,2024-09-14T00-02-12.867980,c086220e635e501f7d0928be841ba21c13558e1b8ace4513fe5323587d0a1f30,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,01-ai/Yi-Coder-9B-Chat,356a1f8d4e4a606d0b879e54191ca809918576b8,356a1f8d4e4a606d0b879e54191ca809918576b8,1726269973.610733,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/1-800-LLMs_Qwen-2.5-14B-Hindi-Custom-Instruct/results_2025-02-06T11-27-58.645224.json,1-800-LLMs_Qwen-2.5-14B-Hindi-Custom-Instruct,results_2025-02-06T11-27-58.645224.json,2025-02-06T11-27-58.645224,fe24b782e447e2b419214937453b9344c557ebc4c848e727e2014bf42bcea1d2,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,05b8099d33cc43eb065ab4aadb13c5362e1c3cbe,05b8099d33cc43eb065ab4aadb13c5362e1c3cbe,1738834854.6113088,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/1-800-LLMs_Qwen-2.5-14B-Hindi/results_2025-02-06T06-30-20.641880.json,1-800-LLMs_Qwen-2.5-14B-Hindi,results_2025-02-06T06-30-20.641880.json,2025-02-06T06-30-20.641880,c2756fa3098a9f51af7306f58f2124893b240bb594455f7a7e0f8327a5644d07,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,1-800-LLMs/Qwen-2.5-14B-Hindi,554e931a1b7e72689bdf044f8507e319e4b722e7,554e931a1b7e72689bdf044f8507e319e4b722e7,1738818824.2184627,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/1024m_PHI-4-Hindi/results_2025-02-06T05-43-08.878637.json,1024m_PHI-4-Hindi,results_2025-02-06T05-43-08.878637.json,2025-02-06T05-43-08.878637,94a84d929d3bcf2140c027d782c329ca2fd4a77d007a250f2f288063145df428,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,1024m/PHI-4-Hindi,9bb64444dcd4d306619ac29bcb32d29299238373,9bb64444dcd4d306619ac29bcb32d29299238373,1738818621.255595,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/1024m_QWEN-14B-B100/results_2025-02-06T10-49-32.966803.json,1024m_QWEN-14B-B100,results_2025-02-06T10-49-32.966803.json,2025-02-06T10-49-32.966803,f2fff81a643da51af30682f6f6a4d8d49672726e9787ae9480c209438d21253a,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,1024m/QWEN-14B-B100,adecb879fc4c585b789f36f19d5bccc150f40837,adecb879fc4c585b789f36f19d5bccc150f40837,1738834967.2484872,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/152334H_miqu-1-70b-sf/results_2024-07-26T02-32-43.573766.json,152334H_miqu-1-70b-sf,results_2024-07-26T02-32-43.573766.json,2024-07-26T02-32-43.573766,ed7f3e5ceb486eb1c085381bb10a6888d6dc94135c65e2a643ac89cf08bfd2a9,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,152334H/miqu-1-70b-sf,1dca4cce36f01f2104ee2e6b97bac6ff7bb300c1,1dca4cce36f01f2104ee2e6b97bac6ff7bb300c1,1721946638.936464,True,latest_parseable
中文题目/F题/real_attachments/C_efficiency_evolution/detailed_results/1TuanPham_T-VisStar-7B-v0.1/results_2024-09-21T10-25-05.082341.json,1TuanPham_T-VisStar-7B-v0.1,results_2024-09-21T10-25-05.082341.json,2024-09-21T10-25-05.082341,0fc95a354d38c9f56e25f6c40c8dc83cbfe59fe998e34c75c74bdaab3ea0e37a,parseable,,"[""chat_template"",""chat_template_sha"",""config"",""configs"",""date"",""end_time"",""eot_token_id"",""fewshot_as_multiturn"",""git_hash"",""group_subtasks"",""groups"",""higher_is_better"",""max_length"",""model_name"",""model_name_sanitized"",""model_source"",""n-samples"",""n-shot"",""pretty_env_info"",""results"",""start_time"",""system_instruction"",""system_instruction_sha"",""task_hashes"",""tokenizer_bos_token"",""tokenizer_eos_token"",""tokenizer_pad_token"",""total_evaluation_time_seconds"",""transformers_version"",""upper_git_hash"",""versions""]",b5d9220fa3cbc41497a90b26c4348804a3b9bef897a23f4132530c173387ade6,44,1TuanPham/T-VisStar-7B-v0.1,b111b59971c14b46c888b96723ff7f3c7b6fd92f,b111b59971c14b46c888b96723ff7f3c7b6fd92f,1726912798.5831773,True,latest_parseable
